State,Stab,PUMA,pumaName,cbsa,pctcbsa,CBSAName,CBSAType,pctcbsatype,csa,pctcsa,CSAName,PctUrban,pctnecta,TotPopACS,MedianAge,pctUnder18,pctOver65,pctWhite1,pctBlack1,pctAsian1,pctHispanicPop,TotHHs,MedianHHInc,FamHHs,MedianFamInc,PovUniverse,pctPoor,pctGrpQuarters,pctInCollege,pctBachelorsormore,pctForeignBorn,TotHUs,OccHUs,pctRenterOcc,MedianHValue,MedianGrossRent,ACSYears,TotPop10,Period
"FIPS state" ," " ," " ," " ,"Primary Core Based Stat Area (metro/micro area)" ,"% PUMA in CBSA" ,"Name of CBSA" ,"Primary CBSA type" ,"% PUMA in CBSAtype areas" ,"Consolidated Stat Area" ,"% PUMA in CSA" ,"Name of CSA" ,"% PUMA that is Urban (2010)" ,"% PUMA in NECTA" ,"Total Pop ACS 2013 Single-year Est" ,"Median age in years" ,"% Under 18" ,"% Over65" ,"% White1" ,"% Black1" ,"% Asian1" ,"% Hispanic Pop" ,"Total households" ,"Median household income" ,"Family households" ,"Median family income" ,"Persons for whom poverty status is determined" ,"% Poor" ,"% Group Quarters" ,"% In College" ,"% Bachelors degree or more" ,"% Foreign Born" ,"Total housing units" ,"Occupied housing units" ,"% Renter Occ HUs" ,"Median home value" ,"Median rent" ," " ,"Total Pop 2010 Census" ," "
39,OH,05401,Butler County (Southeast)--Monroe City & Beckett Ridge,17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",99.0,,"112,427",36.9,29.0,10.3,80.5,7.5,6.0,5.8,"38,335",$79521,"30,840",$92123,111521,10.6,0.6,14.3,43.9,10.4,"40,834","38,335",20.1,197200,$941,2013,111170,1
39,OH,05402,Butler County (South Central)--Hamilton & Fairfield Cities,17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",99.6,,"132,662",37.3,25.1,12.8,88.4,8.6,0.3,3.6,"49,794",$50473,"34,877",$60490,130018,12.4,1.9,22.9,25.1,4.5,"56,927","49,794",38.6,140300,$764,2013,132139,1
39,OH,05403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities",17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",73.8,,"126,183",35.4,19.5,14.9,90.5,5.3,1.3,3.7,"45,944",$46201,"29,532",$57544,117774,16.8,6.7,51.5,19.2,2.5,"50,814","45,944",38.7,129300,$763,2013,124821,1
39,OH,05501,Hamilton County (West)--Mack & Dent,17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",87.3,,"106,138",42.7,21.9,16.7,,,,0.6,"40,679",$63823,"29,211",$77458,104572,5.5,1.2,24.2,30.2,1.8,"44,035","40,679",18.4,151500,$752,2013,111298,1
39,OH,05502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown",17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",100.0,,"154,409",38.2,26.0,16.1,67.3,27.8,0.8,2.1,"61,735",$46548,"40,095",$55519,152452,15.3,0.9,23.1,23.2,3.4,"65,949","61,735",33.5,114000,$731,2013,147352,1
39,OH,05503,Cincinnati City (West),17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",100.0,,"107,564",33.2,26.6,9.8,48.1,45.9,0.7,3.9,"47,006",$31908,"24,243",$34826,105702,32.7,1.7,22.2,17.4,5.8,"55,400","47,006",60.3,$90000,$606,2013,108840,1
39,OH,05504,Cincinnati City (Central),17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",100.0,,"120,936",30.5,18.9,10.9,47.4,45.7,2.6,3.3,"53,019",$27174,"22,389",$36856,111891,39.9,8.5,56.0,29.2,4.8,"64,791","53,019",73.0,122900,$639,2013,121190,1
39,OH,05505,Cincinnati (East) & Norwood Cities,17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",100.0,,"103,276",35.7,19.7,13.7,71.7,24.4,1.6,2.5,"48,600",$46858,"23,278",$67264,102225,17.7,1.3,29.8,47.7,4.3,"55,449","48,600",47.9,155700,$674,2013,104334,1
39,OH,05506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cit",17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",100.0,,"107,149",42.3,23.4,15.2,72.2,19.5,4.8,5.4,"43,689",$55388,"27,923",$68715,105075,12.9,1.4,21.9,37.9,9.7,"48,437","43,689",35.6,139200,$838,2013,104991,1
39,OH,05507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville",17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",96.4,,"105,048",41.7,26.1,14.2,90.1,3.3,5.0,2.0,"40,229",$81928,"29,509",100676,104144,6.5,1.0,16.6,59.4,7.1,"41,932","40,229",20.3,262900,$968,2013,104369,1
39,OH,05600,Clermont County (West),17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",96.5,,"133,124",40.8,24.8,14.0,94.9,1.5,1.3,1.4,"49,587",$63715,"34,254",$83222,131744,9.5,0.7,19.1,32.7,2.6,"54,525","49,587",28.3,166300,$719,2013,128369,1
39,OH,05700,Clermont (East) & Brown Counties,17140,100.0,"Campbell County, KY",Metro,100.0,178,100.0,"Cincinnati-Wilmington-Maysville, OH-KY-IN",34.5,,"111,358",40.4,23.9,14.0,97.7,0.9,0.3,1.8,"40,247",$49847,"30,109",$56586,109565,12.0,1.3,16.5,15.4,1.0,"46,104","40,247",20.7,125300,$708,2013,113840,1
40,OK,00100,Northeast Oklahoma,,64.5,,,64.5,,64.5,,26.2,,"166,429",41.3,23.8,18.2,68.8,0.6,0.4,3.0,"63,424",$39682,"43,291",$47753,163083,20.1,2.1,16.4,15.7,1.6,"80,289","63,424",23.3,$96800,$609,2013,166839,1
40,OK,00200,"Cherokee, Sequoyah & Adair Counties",45140,43.1,"Cherokee County, OK",Micro,43.1,,56.9,,32.9,,"111,429",36.9,24.5,15.2,55.7,1.3,0.6,5.3,"39,993",$34450,"28,273",$43650,108520,25.8,2.6,21.8,17.4,1.5,"49,362","39,993",30.4,$87800,$561,2013,112061,1
40,OK,00300,Southeast Oklahoma,,46.8,,,46.8,,100.0,,31.5,,"178,038",40.9,24.2,18.1,71.6,4.4,0.3,5.0,"68,248",$35513,"45,187",$45360,173269,22.7,2.8,15.8,14.9,2.4,"84,767","68,248",29.5,$82400,$579,2013,180072,1
40,OK,00400,Southwest Oklahoma,,30.2,,Micro,69.8,,100.0,,57.8,,"111,830",34.8,23.6,14.1,80.6,4.7,1.4,15.2,"41,068",$43277,"28,209",$54062,106355,15.7,5.0,22.4,21.4,3.5,"50,563","41,068",35.2,$90800,$670,2013,109917,1
40,OK,00500,Panhandle & Northwest Oklahoma,,63.1,,,63.1,,100.0,,32.7,,"116,546",38.0,24.9,16.0,82.5,1.2,0.9,17.8,"43,924",$50451,"28,936",$62378,110758,14.5,4.9,16.4,19.6,7.6,"52,765","43,924",28.3,$92500,$609,2013,115029,1
40,OK,00601,Comanche County (Central)--Lawton City,30020,100.0,"Cotton County, OK",Metro,100.0,,100.0,,88.9,,"106,756",31.1,24.4,10.0,62.2,19.5,2.1,14.2,"37,296",$38961,"23,121",$52809,"97,431",22.4,8.7,23.1,20.4,6.5,"44,304","37,296",51.4,105900,$768,2013,106286,1
40,OK,00602,"Stephens, Caddo, Comanche (North), Tillman, Jefferson & Cotton Counties",20340,39.6,"Stephens County, OK",Micro,39.6,,100.0,,35.7,,"113,899",38.9,24.7,16.7,76.5,2.6,0.5,8.6,"42,392",$42498,"28,595",$55102,111552,16.5,2.0,15.2,17.7,2.2,"51,568","42,392",28.7,$87800,$639,2013,113117,1
40,OK,00701,"Carter, Garvin, Murray, Love & Pontotoc (West) Counties",,47.9,,Micro,52.1,,100.0,,35.2,,"106,271",40.0,24.2,16.4,77.0,3.7,0.6,7.3,"38,817",$43231,"27,132",$52151,104185,17.4,1.5,14.0,18.2,2.9,"47,926","38,817",30.2,$93600,$624,2013,104837,1
40,OK,00702,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City",,38.7,,Micro,61.3,,64.3,,32.0,,"121,596",37.6,23.6,17.5,71.8,2.3,0.3,5.8,"45,310",$38505,"28,902",$48498,115604,20.3,4.2,25.1,18.7,2.2,"57,513","45,310",33.7,$89400,$616,2013,120019,1
40,OK,00800,Canadian County--Oklahoma City (West),36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",77.5,,"126,123",35.7,26.6,11.6,81.8,2.2,3.1,7.8,"41,819",$63549,"31,065",$73742,124066,5.3,1.6,18.9,24.5,5.6,"46,518","41,819",23.6,142300,$884,2013,115541,1
40,OK,00900,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities",36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",83.1,,"269,340",32.8,22.6,11.4,79.4,4.8,4.7,7.8,100126,$54340,"64,905",$67228,258103,13.2,4.1,43.3,29.8,6.7,108412,100126,36.5,149400,$822,2013,255755,1
40,OK,01001,Oklahoma County (Southwest)--Oklahoma City (West Central),36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",99.3,,"108,446",31.3,29.5,9.6,70.7,7.7,2.1,41.3,"37,962",$36495,"23,250",$40684,106489,25.1,1.4,20.3,14.7,22.8,"44,484","37,962",52.1,$84000,$654,2013,104433,1
40,OK,01002,Oklahoma County (Northwest)--Oklahoma City (Northwest Central) & Bethany Cities,36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",97.6,,"151,797",36.8,24.0,15.1,73.6,10.0,6.6,10.0,"61,819",$50258,"37,070",$67376,149382,14.5,1.3,29.1,35.3,9.9,"68,636","61,819",41.5,154700,$764,2013,146562,1
40,OK,01003,Oklahoma County (Northeast)--Edmond & Oklahoma City (North Central) Cities,36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",93.0,,"140,309",35.0,24.8,12.0,82.1,7.5,2.5,4.9,"55,268",$70085,"35,739",$92263,137627,7.9,1.8,33.1,52.0,6.2,"59,274","55,268",31.0,194400,$840,2013,131389,1
40,OK,01004,"Oklahoma County (East)--Midwest, Del & Oklahoma City (Northeast) Cities",36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",82.0,,"114,627",38.6,25.2,15.0,68.8,17.6,1.2,5.5,"45,258",$46223,"29,425",$54589,112996,17.1,0.6,21.3,18.6,2.9,"49,909","45,258",35.1,105400,$764,2013,112715,1
40,OK,01005,Oklahoma County (Southeast)--Oklahoma City (East Central),36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",91.6,,"124,810",31.1,27.6,9.7,61.5,16.4,1.9,28.7,"40,924",$38357,"27,483",$42807,118400,25.8,5.6,16.7,14.4,15.1,"46,103","40,924",46.4,$89600,$726,2013,117082,1
40,OK,01006,Oklahoma County (Central)--Oklahoma City (Central),36420,100.0,"Oklahoma County, OK",Metro,100.0,416,100.0,"Oklahoma City-Shawnee, OK",98.7,,"115,256",34.2,22.5,11.9,54.1,32.2,3.4,10.0,"48,842",$40958,"25,003",$52181,113451,20.7,1.9,37.8,33.2,9.7,"56,951","48,842",48.4,127800,$757,2013,106452,1
40,OK,01101,"Grady, McClain & Pottawatomie (South) Counties",36420,82.6,"Oklahoma County, OK",Metro,82.6,416,100.0,"Oklahoma City-Shawnee, OK",30.2,,"107,129",38.6,25.5,14.8,83.4,1.4,0.4,5.5,"38,496",$50017,"29,029",$57661,105715,10.9,1.0,15.2,19.2,1.5,"43,675","38,496",23.5,124300,$682,2013,105245,1
40,OK,01102,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City",36420,59.9,"Oklahoma County, OK",Metro,59.9,416,100.0,"Oklahoma City-Shawnee, OK",40.0,,"132,998",38.4,24.0,15.3,80.1,5.1,0.5,4.8,"48,695",$47210,"34,238",$56519,127507,15.9,4.3,24.4,20.8,1.7,"54,763","48,695",24.6,$98600,$635,2013,127255,1
40,OK,01201,Tulsa County (Central)--Tulsa City (Central),46140,100.0,"Tulsa, OK",Metro,100.0,538,100.0,"Tulsa-Muskogee-Bartlesville, OK",100.0,,"202,803",36.2,20.5,14.3,73.5,9.1,3.1,9.3,"89,764",$44266,"47,015",$61145,196147,16.2,3.0,35.3,40.4,8.8,102277,"89,764",51.5,149500,$732,2013,197395,1
40,OK,01202,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,46140,100.0,"Tulsa, OK",Metro,100.0,538,100.0,"Tulsa-Muskogee-Bartlesville, OK",98.4,,"199,632",34.6,27.8,10.8,74.8,7.3,3.6,15.0,"72,782",$58196,"52,152",$68724,198068,12.1,0.3,20.6,30.7,10.4,"78,614","72,782",33.7,151600,$826,2013,192711,1
40,OK,01203,Tulsa County (North)--Tulsa (North) & Owasso Cities,46140,100.0,"Tulsa, OK",Metro,100.0,538,100.0,"Tulsa-Muskogee-Bartlesville, OK",91.9,,"115,950",35.4,28.0,13.4,55.9,20.2,1.2,14.8,"43,102",$36443,"28,822",$43718,115093,23.7,0.9,15.8,16.4,7.8,"50,463","43,102",40.9,$88600,$736,2013,115454,1
40,OK,01204,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",46140,100.0,"Tulsa, OK",Metro,100.0,538,100.0,"Tulsa-Muskogee-Bartlesville, OK",72.7,,"172,358",37.5,26.3,13.6,75.8,6.3,0.7,5.2,"63,089",$51239,"45,536",$61110,170598,13.7,0.7,17.1,21.5,2.9,"70,723","63,089",28.7,120400,$753,2013,161967,1
40,OK,01301,Rogers (Central) & Wagoner (West) Counties--Claremore City,46140,100.0,"Tulsa, OK",Metro,100.0,538,100.0,"Tulsa-Muskogee-Bartlesville, OK",71.5,,"117,334",37.0,25.6,14.3,76.3,2.3,0.5,5.7,"42,867",$58131,"32,175",$66113,115939,8.6,1.0,19.2,23.0,2.8,"45,861","42,867",19.5,150400,$771,2013,112923,1
40,OK,01302,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties",34780,46.5,"Muskogee County, OK",Micro,46.5,538,86.4,"Tulsa-Muskogee-Bartlesville, OK",48.0,,"151,108",39.5,23.4,17.3,64.6,8.7,0.6,4.5,"57,777",$38689,"38,835",$48458,144876,18.6,3.8,20.9,16.4,2.0,"71,307","57,777",29.8,$85900,$611,2013,151698,1
40,OK,01400,"Garfield, Kay & Noble Counties--Enid City",21420,51.6,"Garfield County, OK",Micro,90.3,,100.0,,74.0,,"119,089",36.2,25.8,16.4,80.8,2.0,0.6,8.3,"44,542",$45245,"32,135",$52546,116044,14.6,2.3,15.9,23.0,5.2,"53,595","44,542",29.5,$84900,$666,2013,118703,1
40,OK,01501,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City",44660,52.0,"Payne County, OK",Micro,52.0,,86.2,,49.0,,"149,445",32.0,22.5,13.8,76.3,4.5,2.1,4.0,"54,541",$36483,"33,529",$48239,137589,24.2,8.0,45.1,24.0,2.8,"66,020","54,541",41.6,102000,$645,2013,149651,1
40,OK,01601,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties",12780,51.1,"Washington County, OK",Micro,51.1,538,100.0,"Tulsa-Muskogee-Bartlesville, OK",53.0,,"99,220",42.4,23.3,18.7,77.7,1.7,0.6,4.4,"39,132",$45277,"27,465",$58050,"96,360",13.9,2.3,17.2,19.1,1.2,"45,716","39,132",25.8,$98800,$645,2013,100243,1
41,OR,00100,"Umatilla, Union, Baker & Wallowa Counties",25840,61.3,"Hermiston-Pendleton, OR",Micro,81.9,,100.0,,62.9,,"123,224",39.8,23.5,17.3,88.7,0.6,0.7,16.9,"47,120",$45388,"31,842",$54183,117142,16.6,5.0,22.9,19.8,8.0,"53,774","47,120",38.0,149900,$678,2013,124779,1
41,OR,00200,North Central Oregon--The Dalles City,,29.9,,Micro,70.1,,81.9,,46.2,,"116,318",40.5,23.1,19.1,88.8,0.3,0.7,19.3,"44,276",$46057,"30,373",$55158,115042,18.6,2.6,17.5,21.0,7.2,"52,624","44,276",33.0,171200,$716,2013,113952,1
41,OR,00300,"Klamath, Malheur, Lake & Harney Counties",28900,59.1,"Klamath County, OR",Micro,86.6,,72.5,,57.2,,"110,807",40.6,23.0,17.5,85.5,0.6,1.3,16.2,"41,996",$35667,"28,644",$45223,106677,20.7,4.1,22.8,17.5,7.7,"51,918","41,996",37.7,135600,$653,2013,113010,1
41,OR,00400,Deschutes County,13460,100.0,"Deschutes County, OR",Metro,100.0,140,100.0,"Bend-Redmond-Prineville, OR",72.4,,"165,954",42.3,21.7,17.2,93.9,0.3,1.4,7.7,"65,065",$46791,"40,941",$58201,164655,16.0,0.8,30.0,33.8,3.9,"80,984","65,065",36.0,240000,$900,2013,157733,1
41,OR,00500,"Columbia, Lincoln, Clatsop & Tillamook Counties",38900,31.2,"Multnomah County, OR",Micro,52.8,,68.8,,55.1,,"158,255",45.5,20.2,20.1,90.0,0.1,1.4,7.3,"64,420",$44118,"41,998",$57093,156343,15.1,1.5,22.1,22.9,5.3,"91,121","64,420",34.8,215000,$808,2013,157674,1
41,OR,00600,Linn & Benton Counties,10540,57.8,"Linn County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",73.8,,"205,356",37.0,20.9,15.3,91.1,0.7,3.2,7.7,"77,520",$46134,"47,736",$61654,198464,21.5,3.4,46.1,31.7,6.0,"85,664","77,520",38.7,214200,$831,2013,202251,1
41,OR,00703,Lane County (West Central)--Eugene City (West & South),21660,100.0,"Lane County, OR",Metro,100.0,,100.0,,99.6,,"147,386",35.0,18.1,13.1,84.7,2.3,3.2,8.9,"59,524",$43906,"31,897",$61442,141785,24.8,4.3,52.9,36.8,6.6,"62,878","59,524",47.0,216300,$895,2013,142064,1
41,OR,00704,Lane County (East Central)--Eugene (Northeast) & Springfield Cities,21660,100.0,"Lane County, OR",Metro,100.0,,100.0,,99.0,,"105,365",38.7,19.6,14.3,87.0,0.3,3.0,9.8,"42,673",$42475,"25,087",$57058,104593,21.2,0.9,37.1,25.1,6.4,"45,764","42,673",44.5,192100,$832,2013,104280,1
41,OR,00705,Lane County (Outside Eugene & Springfield Cities),21660,100.0,"Lane County, OR",Metro,100.0,,100.0,,43.1,,"103,461",49.1,20.2,24.4,92.6,0.1,0.8,4.8,"41,969",$43087,"27,817",$54933,102939,17.4,0.6,18.6,23.7,3.7,"47,794","41,969",25.6,210500,$856,2013,105371,1
41,OR,00800,"Josephine, Coos & Curry Counties",24420,49.4,"Josephine County, OR",Micro,50.6,,50.6,,58.3,,"167,927",49.3,18.8,24.3,91.6,1.0,0.6,6.3,"71,637",$38027,"43,944",$46036,166018,17.5,1.4,19.0,18.5,3.9,"80,721","71,637",34.9,183400,$790,2013,168120,1
41,OR,00901,Jackson County (Central)--Medford & Central Point Cities,32780,100.0,"Jackson County, OR",Metro,100.0,366,100.0,"Medford-Grants Pass, OR",95.7,,"105,118",38.8,24.1,17.7,91.8,0.8,1.0,14.5,"40,270",$41399,"26,260",$47936,103400,19.9,1.8,23.0,24.3,7.5,"43,897","40,270",45.1,186500,$853,2013,103186,1
41,OR,00902,Jackson County (Outside Medford & Central Point Cities)--Ashland City,32780,100.0,"Jackson County, OR",Metro,100.0,366,100.0,"Medford-Grants Pass, OR",63.7,,"103,427",49.2,18.7,20.8,91.1,0.9,0.8,8.8,"42,713",$46175,"27,593",$55323,102287,17.8,1.8,26.6,27.5,4.2,"47,241","42,713",29.8,215300,$952,2013,100020,1
41,OR,01000,Douglas County,40700,100.0,"Douglas County, OR",Micro,100.0,,100.0,,58.8,,"106,940",46.6,19.9,22.7,91.8,0.2,0.8,5.1,"43,389",$40605,"28,750",$49442,105348,19.3,1.6,21.6,17.4,2.8,"48,669","43,389",33.6,163800,$745,2013,107667,1
41,OR,01103,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",41420,100.0,"Polk County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",99.4,,"99,839",33.5,26.9,13.4,81.3,0.5,2.4,32.6,"34,831",$41795,"24,405",$46578,"98,728",20.9,1.3,21.2,16.1,19.4,"36,685","34,831",51.2,162700,$694,2013,102870,1
41,OR,01104,Marion County (West Central)--Salem City (South) & Four Corners,41420,100.0,"Polk County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",98.5,,"112,240",35.9,23.2,12.0,83.1,1.6,2.9,17.3,"41,448",$46248,"25,286",$59558,103666,18.9,8.3,34.9,27.3,8.4,"43,740","41,448",44.0,171700,$777,2013,102106,1
41,OR,01105,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,41420,100.0,"Polk County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",64.5,,"111,535",37.6,26.9,16.1,90.2,0.1,0.6,26.8,"37,798",$53212,"27,811",$57344,110287,16.8,1.2,15.4,21.6,13.1,"41,233","37,798",28.7,212000,$907,2013,110359,1
41,OR,01200,Yamhill & Polk Counties,38900,56.8,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",78.6,,"177,519",38.3,23.6,15.2,88.4,0.9,1.2,14.3,"63,551",$53522,"44,872",$60297,170770,17.3,3.9,27.7,26.5,7.9,"67,582","63,551",36.0,200900,$875,2013,174596,1
41,OR,01301,Portland City (North & Northeast),38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",100.0,,"119,160",35.2,19.1,8.2,74.2,11.4,4.9,11.5,"43,925",$60942,"25,087",$78995,115838,19.9,2.7,42.3,46.6,13.2,"46,456","43,925",40.5,291400,$986,2013,109997,1
41,OR,01302,Portland City (East),38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",100.0,,"124,876",37.0,23.2,14.2,67.9,7.2,12.7,18.0,"46,218",$38304,"27,170",$45596,121931,23.6,3.5,27.8,20.2,26.4,"49,502","46,218",46.6,191600,$889,2013,121557,1
41,OR,01303,Portland City (Southeast),38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",100.0,,"111,588",36.3,18.8,10.1,78.3,4.5,8.5,8.8,"45,202",$53516,"24,551",$59960,109611,18.9,1.8,39.4,38.7,11.2,"47,582","45,202",45.9,249200,$963,2013,107779,1
41,OR,01305,Portland City (Central East),38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",100.0,,"116,052",37.0,16.7,10.2,85.7,4.4,5.2,6.0,"51,879",$59346,"23,901",$85491,114821,15.2,1.7,43.0,56.2,8.0,"53,527","51,879",48.7,363500,$952,2013,110888,1
41,OR,01314,Portland City (Northwest & Southwest),38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",96.4,,"133,279",38.8,14.2,13.9,84.2,2.2,5.4,4.5,"64,283",$75852,"27,507",102063,129018,12.4,3.7,51.1,68.0,11.6,"69,481","64,283",49.6,410500,"$1,034",2013,127843,1
41,OR,01316,Multnomah County (East)--Gresham & Troutdale Cities,38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",96.7,,"161,180",35.5,25.9,12.5,77.4,4.1,4.2,16.2,"58,045",$47658,"39,158",$58088,159380,20.5,1.4,25.2,20.6,16.7,"60,334","58,045",45.5,201900,$909,2013,157270,1
41,OR,01317,Clackamas County (South & East)--Damascus City,38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",43.0,,"105,430",43.6,22.6,16.4,94.2,0.5,0.8,5.8,"38,901",$69358,"29,579",$76293,104717,7.8,0.2,15.9,20.0,4.9,"43,022","38,901",21.5,303000,"$1,023",2013,102194,1
41,OR,01318,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",98.2,,"169,347",39.9,20.9,15.0,87.8,1.7,5.2,8.2,"66,448",$60469,"43,878",$73611,167406,10.6,1.1,31.5,26.7,9.1,"68,984","66,448",35.5,256200,$965,2013,164682,1
41,OR,01319,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",93.8,,"113,486",41.5,24.7,15.8,88.5,0.7,5.2,10.2,"45,033",$73433,"30,556",$90992,112585,9.1,0.4,19.1,51.4,10.8,"47,147","45,033",35.5,407600,"$1,170",2013,109116,1
41,OR,01320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",98.9,,"115,388",37.7,24.3,12.5,86.8,2.5,3.4,10.9,"42,939",$65215,"29,321",$80464,113195,11.2,1.6,25.1,38.0,9.6,"44,587","42,939",38.4,297400,$956,2013,109989,1
41,OR,01321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",78.2,,"109,403",36.2,26.7,11.9,79.8,1.3,12.5,14.7,"36,538",$68877,"27,381",$72708,108179,7.1,1.7,21.3,38.6,17.4,"38,970","36,538",31.3,314900,$906,2013,102784,1
41,OR,01322,Washington County (Central)--Hillsboro City,38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",94.5,,"106,808",34.9,25.3,10.8,82.8,0.5,8.3,22.6,"38,694",$61545,"25,303",$72192,105827,12.5,1.2,24.4,31.6,17.8,"42,036","38,694",47.1,232900,"$1,082",2013,105194,1
41,OR,01323,Washington County (Central)--Beaverton City (West) & Aloha,38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",99.8,,"113,707",34.9,26.0,9.0,72.5,3.8,12.7,16.2,"40,223",$67214,"26,738",$75869,113153,11.1,0.7,26.0,36.5,19.2,"42,482","40,223",37.6,250200,"$1,107",2013,107680,1
41,OR,01324,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,38900,100.0,"Multnomah County, OR",Metro,100.0,440,100.0,"Portland-Vancouver-Salem, OR-WA",100.0,,"109,690",36.7,21.0,13.1,79.2,1.5,8.3,16.8,"45,271",$56410,"25,811",$76238,109066,12.5,1.1,28.0,43.5,19.2,"47,708","45,271",48.4,305200,$896,2013,104063,1
42,PA,00101,"Erie City, Lawrence Park Township & Wesleyville Borough",21500,100.0,"Erie County, PA",Metro,100.0,240,100.0,"Erie-Meadville, PA",100.0,,"106,943",34.7,21.3,13.5,77.1,15.0,2.3,6.9,"43,574",$33602,"24,363",$44648,102332,28.0,4.7,30.8,24.1,6.3,"48,000","43,574",45.3,$84800,$666,2013,109109,1
